,date,confirmed,recovered,tested,deceased,vaccinated1,vaccinated2,state,vaccinated
2845,2021-08-07,725158.0,715191.0,38385764.0,9646.0,22973367.0,4405092.0,BR,0.0
2846,2021-08-08,725192.0,715236.0,38529615.0,9646.0,23190928.0,4447714.0,BR,0.0
2847,2021-08-09,725235.0,715303.0,38664314.0,9646.0,23366654.0,4488385.0,BR,0.0
2848,2021-08-10,725279.0,715352.0,38820518.0,9646.0,23504063.0,4521066.0,BR,0.0
2849,2021-08-11,725326.0,715403.0,38998006.0,9646.0,23769695.0,4581137.0,BR,0.0
2850,2021-08-12,725369.0,715450.0,39149488.0,9646.0,24259346.0,4683508.0,BR,0.0
2851,2021-08-13,725416.0,715503.0,39303190.0,9649.0,24799803.0,4784937.0,BR,0.0
2852,2021-08-14,725455.0,715555.0,39439556.0,9649.0,25175334.0,4860789.0,BR,0.0
2853,2021-08-15,725483.0,715593.0,39593056.0,9649.0,25255011.0,4878031.0,BR,0.0
2854,2021-08-16,725497.0,715635.0,39696868.0,9649.0,25679414.0,4967555.0,BR,0.0
2855,2021-08-17,725518.0,715665.0,39830005.0,9649.0,25869605.0,5016297.0,BR,0.0
2856,2021-08-18,725534.0,715697.0,39974637.0,9649.0,26440375.0,5145554.0,BR,0.0
2857,2021-08-19,725549.0,715721.0,40106704.0,9649.0,26846382.0,5236341.0,BR,0.0
2858,2021-08-20,725560.0,715742.0,40258104.0,9649.0,26945537.0,5254012.0,BR,0.0
2859,2021-08-21,725568.0,715772.0,40371302.0,9649.0,27048961.0,5293511.0,BR,0.0
2860,2021-08-22,725588.0,715798.0,40509275.0,9649.0,27085730.0,5300555.0,BR,0.0
2861,2021-08-23,725596.0,715834.0,40597706.0,9650.0,27418434.0,5390034.0,BR,0.0
2862,2021-08-24,725605.0,715853.0,40733990.0,9650.0,27594430.0,5446413.0,BR,0.0
2863,2021-08-25,725636.0,715881.0,40910726.0,9650.0,28156188.0,5570320.0,BR,0.0
2864,2021-08-26,725651.0,715894.0,41066530.0,9650.0,28577881.0,5665356.0,BR,0.0
2865,2021-08-27,725672.0,715905.0,41236728.0,9652.0,29078696.0,5781642.0,BR,0.0
2866,2021-08-28,725683.0,715918.0,41389814.0,9653.0,29078696.0,5781642.0,BR,0.0
2867,2021-08-29,725694.0,715928.0,41557021.0,9653.0,29545525.0,5908592.0,BR,0.0
2868,2021-08-30,725700.0,715941.0,41696108.0,9653.0,29616973.0,5926379.0,BR,0.0
2869,2021-08-31,725708.0,715955.0,41845097.0,9653.0,31740899.0,6278275.0,BR,0.0
2870,2021-09-01,725718.0,715979.0,41957290.0,9653.0,32107341.0,6368810.0,BR,0.0
2871,2021-09-02,725728.0,715984.0,42092474.0,9654.0,32264358.0,6422582.0,BR,0.0
2872,2021-09-03,725734.0,716000.0,42260348.0,9654.0,32331445.0,6459557.0,BR,0.0
2873,2021-09-04,725745.0,716025.0,42439816.0,9654.0,32798481.0,6587987.0,BR,0.0
2874,2021-09-05,725753.0,716033.0,42598514.0,9655.0,32919022.0,6621856.0,BR,0.0
2875,2021-09-06,725759.0,716048.0,42728856.0,9656.0,34255613.0,7035715.0,BR,0.0
2876,2021-09-07,725765.0,716054.0,42858554.0,9656.0,34959802.0,7254491.0,BR,0.0
2877,2021-09-08,725784.0,716062.0,43003684.0,9657.0,35540837.0,7387538.0,BR,0.0
2878,2021-09-09,725794.0,716064.0,43164034.0,9658.0,35689374.0,7429941.0,BR,0.0
2879,2021-09-10,725806.0,716074.0,43327463.0,9658.0,36052126.0,7543592.0,BR,0.0
2880,2021-09-11,725820.0,716086.0,43494491.0,9658.0,36737537.0,7764862.0,BR,0.0
2881,2021-09-12,725827.0,716088.0,43645537.0,9658.0,36951899.0,7859740.0,BR,0.0
2882,2021-09-13,725833.0,716098.0,43776025.0,9658.0,37614958.0,8063468.0,BR,0.0
2883,2021-09-14,725845.0,716113.0,43920860.0,9658.0,37928469.0,8189912.0,BR,0.0
2884,2021-09-15,725852.0,716128.0,44072823.0,9658.0,38038723.0,8248028.0,BR,0.0
2885,2021-09-16,725864.0,716134.0,44228612.0,9658.0,38088657.0,8299155.0,BR,0.0
2886,2021-09-17,725871.0,716148.0,44380880.0,9658.0,40456205.0,9163110.0,BR,0.0
2887,2021-09-18,725881.0,716158.0,44482760.0,9658.0,40657341.0,9276334.0,BR,0.0
2888,2021-09-19,725894.0,716165.0,44602068.0,9659.0,40756767.0,9345863.0,BR,0.0
2889,2021-09-20,725901.0,716173.0,44731032.0,9659.0,41383492.0,9582026.0,BR,0.0
2890,2021-09-21,725907.0,716188.0,44865879.0,9659.0,41759930.0,9764961.0,BR,0.0
2891,2021-09-22,725918.0,716199.0,45022666.0,9659.0,41941731.0,9869566.0,BR,0.0
2892,2021-09-23,725922.0,716206.0,45177596.0,9660.0,42108173.0,9983216.0,BR,0.0
2893,2021-09-24,725932.0,716211.0,45338187.0,9660.0,42390257.0,10146829.0,BR,0.0
2894,2021-09-25,725937.0,716212.0,45502755.0,9660.0,42784538.0,10358032.0,BR,0.0
2895,2021-09-26,725944.0,716216.0,45655055.0,9660.0,42944235.0,10436129.0,BR,0.0
2896,2021-09-27,725947.0,716230.0,45767997.0,9660.0,43229272.0,10585429.0,BR,0.0
2897,2021-09-28,725948.0,716235.0,45912182.0,9660.0,43391149.0,10680410.0,BR,0.0
2898,2021-09-29,725952.0,716237.0,46062266.0,9660.0,43441833.0,10719041.0,BR,0.0
2899,2021-09-30,725958.0,716243.0,46215179.0,9661.0,43549451.0,10803062.0,BR,0.0
2900,2021-10-01,725961.0,716258.0,46363965.0,9661.0,43585087.0,10858409.0,BR,0.0
2901,2021-10-02,725965.0,716260.0,46497471.0,9661.0,45080931.0,12197163.0,BR,0.0
2902,2021-10-03,725968.0,716269.0,46589653.0,9661.0,45220954.0,12334898.0,BR,0.0
2903,2021-10-04,725971.0,716279.0,46676731.0,9661.0,45531554.0,12572023.0,BR,0.0
2904,2021-10-05,725973.0,716283.0,46789083.0,9661.0,45878825.0,12817203.0,BR,0.0
2905,2021-10-06,725975.0,716285.0,46919129.0,9661.0,46198663.0,13049253.0,BR,0.0
2906,2021-10-07,725979.0,716286.0,47054417.0,9661.0,46325226.0,13155702.0,BR,0.0
2907,2021-10-08,725983.0,716288.0,47195293.0,9661.0,46497914.0,13309600.0,BR,0.0
2908,2021-10-09,725987.0,716289.0,47327079.0,9661.0,46783452.0,13625704.0,BR,0.0
2909,2021-10-10,725996.0,716300.0,47453772.0,9661.0,46860203.0,13705481.0,BR,0.0
2910,2021-10-11,725998.0,716301.0,47561984.0,9661.0,47101646.0,13989975.0,BR,0.0
2911,2021-10-12,726004.0,716305.0,47691789.0,9661.0,47169131.0,14080088.0,BR,0.0
2912,2021-10-13,726008.0,716311.0,47811767.0,9661.0,47203514.0,14129439.0,BR,0.0
2913,2021-10-14,726016.0,716313.0,47929626.0,9661.0,47228020.0,14168728.0,BR,0.0
2914,2021-10-15,726021.0,716314.0,48020452.0,9661.0,47246786.0,14200413.0,BR,0.0
2915,2021-10-16,726021.0,716316.0,48096766.0,9661.0,47277258.0,14269924.0,BR,0.0
2916,2021-10-17,726026.0,716317.0,48215019.0,9661.0,47293844.0,14310767.0,BR,0.0
2917,2021-10-18,726028.0,716323.0,48315314.0,9661.0,47660306.0,15029670.0,BR,0.0
2918,2021-10-19,726033.0,716330.0,48441141.0,9661.0,47790810.0,15259452.0,BR,0.0
2919,2021-10-20,726036.0,716345.0,48579142.0,9661.0,48090370.0,15445914.0,BR,0.0
2920,2021-10-21,726042.0,716351.0,48725005.0,9661.0,48237641.0,15677672.0,BR,0.0
2921,2021-10-22,726045.0,716354.0,48863071.0,9661.0,48394063.0,15912408.0,BR,0.0
2922,2021-10-23,726054.0,716357.0,49004812.0,9661.0,48530918.0,16124528.0,BR,0.0
2923,2021-10-24,726058.0,716359.0,49153285.0,9661.0,48588120.0,16201811.0,BR,0.0
2924,2021-10-25,726060.0,716363.0,49266875.0,9661.0,48674897.0,16337769.0,BR,0.0
2925,2021-10-26,726068.0,716367.0,49447986.0,9661.0,48739077.0,16439324.0,BR,0.0
2926,2021-10-27,726073.0,716371.0,49654538.0,9661.0,48786748.0,16521844.0,BR,0.0
2927,2021-10-28,726079.0,716372.0,49879683.0,9661.0,49507976.0,17800854.0,BR,0.0
2928,2021-10-29,726085.0,716379.0,50079917.0,9661.0,49637936.0,18014002.0,BR,0.0
2929,2021-10-30,726090.0,716381.0,50305381.0,9661.0,49760134.0,18200954.0,BR,0.0
2930,2021-10-31,726098.0,716390.0,50531824.0,9661.0,49874828.0,18346781.0,BR,0.0
2931,2020-03-19,1.0,0.0,0.0,0.0,0.0,0.0,CH,0.0
2932,2020-03-20,5.0,0.0,0.0,0.0,0.0,0.0,CH,0.0
2933,2020-03-21,5.0,0.0,0.0,0.0,0.0,0.0,CH,0.0
2934,2020-03-22,6.0,0.0,0.0,0.0,0.0,0.0,CH,0.0
2935,2020-03-23,7.0,0.0,0.0,0.0,0.0,0.0,CH,0.0
2936,2020-03-24,7.0,0.0,0.0,0.0,0.0,0.0,CH,0.0
2937,2020-03-25,7.0,0.0,0.0,0.0,0.0,0.0,CH,0.0
2938,2020-03-26,7.0,0.0,0.0,0.0,0.0,0.0,CH,0.0
2939,2020-03-27,8.0,0.0,0.0,0.0,0.0,0.0,CH,0.0
2940,2020-03-28,8.0,0.0,0.0,0.0,0.0,0.0,CH,0.0
2941,2020-03-29,8.0,0.0,0.0,0.0,0.0,0.0,CH,0.0
2942,2020-03-30,13.0,0.0,0.0,0.0,0.0,0.0,CH,0.0
2943,2020-03-31,15.0,0.0,0.0,0.0,0.0,0.0,CH,0.0
2944,2020-04-01,17.0,0.0,0.0,0.0,0.0,0.0,CH,0.0
2945,2020-04-02,18.0,0.0,124.0,0.0,0.0,0.0,CH,0.0
2946,2020-04-03,18.0,0.0,124.0,0.0,0.0,0.0,CH,0.0
2947,2020-04-04,18.0,3.0,124.0,0.0,0.0,0.0,CH,0.0
2948,2020-04-05,18.0,5.0,124.0,0.0,0.0,0.0,CH,0.0
2949,2020-04-06,18.0,5.0,124.0,0.0,0.0,0.0,CH,0.0
2950,2020-04-07,18.0,7.0,124.0,0.0,0.0,0.0,CH,0.0
2951,2020-04-08,18.0,7.0,184.0,0.0,0.0,0.0,CH,0.0
2952,2020-04-09,18.0,7.0,184.0,0.0,0.0,0.0,CH,0.0
2953,2020-04-10,19.0,7.0,223.0,0.0,0.0,0.0,CH,0.0
2954,2020-04-11,19.0,7.0,264.0,0.0,0.0,0.0,CH,0.0
2955,2020-04-12,21.0,7.0,279.0,0.0,0.0,0.0,CH,0.0
2956,2020-04-13,21.0,7.0,296.0,0.0,0.0,0.0,CH,0.0
2957,2020-04-14,21.0,7.0,309.0,0.0,0.0,0.0,CH,0.0
2958,2020-04-15,21.0,9.0,317.0,0.0,0.0,0.0,CH,0.0
2959,2020-04-16,21.0,9.0,337.0,0.0,0.0,0.0,CH,0.0
2960,2020-04-17,21.0,9.0,358.0,0.0,0.0,0.0,CH,0.0
2961,2020-04-18,23.0,9.0,381.0,0.0,0.0,0.0,CH,0.0
2962,2020-04-19,26.0,13.0,430.0,0.0,0.0,0.0,CH,0.0
2963,2020-04-20,26.0,14.0,453.0,0.0,0.0,0.0,CH,0.0
2964,2020-04-21,27.0,14.0,497.0,0.0,0.0,0.0,CH,0.0
2965,2020-04-22,27.0,14.0,529.0,0.0,0.0,0.0,CH,0.0
2966,2020-04-23,27.0,14.0,599.0,0.0,0.0,0.0,CH,0.0
2967,2020-04-24,27.0,15.0,638.0,0.0,0.0,0.0,CH,0.0
2968,2020-04-25,28.0,15.0,734.0,0.0,0.0,0.0,CH,0.0
2969,2020-04-26,36.0,17.0,756.0,0.0,0.0,0.0,CH,0.0
2970,2020-04-27,45.0,17.0,843.0,0.0,0.0,0.0,CH,0.0
2971,2020-04-28,56.0,17.0,924.0,0.0,0.0,0.0,CH,0.0
2972,2020-04-29,68.0,17.0,1012.0,0.0,0.0,0.0,CH,0.0
2973,2020-04-30,74.0,18.0,1147.0,0.0,0.0,0.0,CH,0.0
2974,2020-05-01,88.0,18.0,1252.0,0.0,0.0,0.0,CH,0.0
2975,2020-05-02,94.0,19.0,1462.0,0.0,0.0,0.0,CH,0.0
2976,2020-05-03,97.0,19.0,1616.0,1.0,0.0,0.0,CH,0.0
2977,2020-05-04,102.0,21.0,1678.0,1.0,0.0,0.0,CH,0.0
2978,2020-05-05,119.0,21.0,1713.0,1.0,0.0,0.0,CH,0.0
2979,2020-05-06,124.0,21.0,1785.0,1.0,0.0,0.0,CH,0.0
2980,2020-05-07,135.0,21.0,1845.0,1.0,0.0,0.0,CH,0.0
2981,2020-05-08,146.0,21.0,1913.0,2.0,0.0,0.0,CH,0.0
2982,2020-05-09,169.0,24.0,2055.0,2.0,0.0,0.0,CH,0.0
2983,2020-05-10,173.0,24.0,2142.0,3.0,0.0,0.0,CH,0.0
2984,2020-05-11,181.0,28.0,2177.0,3.0,0.0,0.0,CH,0.0
2985,2020-05-12,187.0,30.0,2276.0,3.0,0.0,0.0,CH,0.0
2986,2020-05-13,191.0,30.0,2420.0,3.0,0.0,0.0,CH,0.0
2987,2020-05-14,191.0,37.0,2505.0,3.0,0.0,0.0,CH,0.0
2988,2020-05-15,191.0,40.0,2586.0,3.0,0.0,0.0,CH,0.0
2989,2020-05-16,191.0,51.0,2718.0,3.0,0.0,0.0,CH,0.0
2990,2020-05-17,191.0,51.0,2812.0,3.0,0.0,0.0,CH,0.0
2991,2020-05-18,196.0,54.0,2892.0,3.0,0.0,0.0,CH,0.0
2992,2020-05-19,199.0,57.0,3031.0,3.0,0.0,0.0,CH,0.0
2993,2020-05-20,202.0,136.0,3031.0,3.0,0.0,0.0,CH,0.0
2994,2020-05-21,218.0,178.0,3369.0,3.0,0.0,0.0,CH,0.0
2995,2020-05-22,219.0,178.0,3531.0,3.0,0.0,0.0,CH,0.0
2996,2020-05-23,225.0,179.0,3749.0,3.0,0.0,0.0,CH,0.0
2997,2020-05-24,262.0,179.0,3904.0,4.0,0.0,0.0,CH,0.0
2998,2020-05-25,266.0,187.0,4089.0,4.0,0.0,0.0,CH,0.0
2999,2020-05-26,278.0,187.0,4207.0,4.0,0.0,0.0,CH,0.0
3000,2020-05-27,279.0,187.0,4332.0,4.0,0.0,0.0,CH,0.0
3001,2020-05-28,289.0,189.0,4467.0,4.0,0.0,0.0,CH,0.0
3002,2020-05-29,289.0,189.0,4543.0,4.0,0.0,0.0,CH,0.0
3003,2020-05-30,289.0,199.0,4654.0,4.0,0.0,0.0,CH,0.0
3004,2020-05-31,293.0,199.0,4785.0,4.0,0.0,0.0,CH,0.0
3005,2020-06-01,297.0,214.0,4816.0,4.0,0.0,0.0,CH,0.0
3006,2020-06-02,301.0,214.0,4902.0,5.0,0.0,0.0,CH,0.0
3007,2020-06-03,301.0,214.0,4977.0,5.0,0.0,0.0,CH,0.0
3008,2020-06-04,302.0,222.0,5059.0,5.0,0.0,0.0,CH,0.0
3009,2020-06-05,309.0,273.0,5121.0,5.0,0.0,0.0,CH,0.0
3010,2020-06-06,312.0,273.0,5237.0,5.0,0.0,0.0,CH,0.0
3011,2020-06-07,314.0,274.0,5312.0,5.0,0.0,0.0,CH,0.0
3012,2020-06-08,320.0,285.0,5385.0,5.0,0.0,0.0,CH,0.0
3013,2020-06-09,326.0,285.0,5385.0,5.0,0.0,0.0,CH,0.0
3014,2020-06-10,328.0,289.0,5532.0,5.0,0.0,0.0,CH,0.0
3015,2020-06-11,332.0,293.0,5636.0,5.0,0.0,0.0,CH,0.0
3016,2020-06-12,345.0,295.0,5708.0,5.0,0.0,0.0,CH,0.0
3017,2020-06-13,350.0,295.0,5839.0,5.0,0.0,0.0,CH,0.0
3018,2020-06-14,352.0,295.0,5937.0,5.0,0.0,0.0,CH,0.0
3019,2020-06-15,357.0,301.0,6027.0,6.0,0.0,0.0,CH,0.0
3020,2020-06-16,365.0,302.0,6115.0,6.0,0.0,0.0,CH,0.0
3021,2020-06-17,370.0,306.0,6233.0,6.0,0.0,0.0,CH,0.0
3022,2020-06-18,374.0,306.0,6315.0,6.0,0.0,0.0,CH,0.0
3023,2020-06-19,381.0,315.0,6438.0,6.0,0.0,0.0,CH,0.0
3024,2020-06-20,404.0,316.0,6578.0,6.0,0.0,0.0,CH,0.0
3025,2020-06-21,406.0,316.0,6677.0,6.0,0.0,0.0,CH,0.0
3026,2020-06-22,411.0,322.0,6745.0,6.0,0.0,0.0,CH,0.0
3027,2020-06-23,418.0,322.0,6840.0,6.0,0.0,0.0,CH,0.0
3028,2020-06-24,420.0,322.0,6981.0,6.0,0.0,0.0,CH,0.0
3029,2020-06-25,423.0,329.0,7072.0,6.0,0.0,0.0,CH,0.0
3030,2020-06-26,425.0,335.0,7201.0,6.0,0.0,0.0,CH,0.0
3031,2020-06-27,428.0,335.0,7342.0,6.0,0.0,0.0,CH,0.0
3032,2020-06-28,431.0,336.0,7455.0,6.0,0.0,0.0,CH,0.0
3033,2020-06-29,434.0,349.0,7548.0,6.0,0.0,0.0,CH,0.0
3034,2020-06-30,440.0,364.0,7689.0,6.0,0.0,0.0,CH,0.0
3035,2020-07-01,446.0,367.0,7792.0,6.0,0.0,0.0,CH,0.0
3036,2020-07-02,450.0,389.0,7938.0,6.0,0.0,0.0,CH,0.0
3037,2020-07-03,454.0,393.0,8074.0,6.0,0.0,0.0,CH,0.0
3038,2020-07-04,459.0,395.0,8209.0,6.0,0.0,0.0,CH,0.0
3039,2020-07-05,466.0,395.0,8419.0,6.0,0.0,0.0,CH,0.0
3040,2020-07-06,487.0,401.0,8528.0,6.0,0.0,0.0,CH,0.0
3041,2020-07-07,492.0,401.0,8669.0,7.0,0.0,0.0,CH,0.0
3042,2020-07-08,507.0,402.0,8833.0,7.0,0.0,0.0,CH,0.0
3043,2020-07-09,523.0,403.0,9096.0,7.0,0.0,0.0,CH,0.0
3044,2020-07-10,536.0,408.0,9253.0,7.0,0.0,0.0,CH,0.0
3045,2020-07-11,549.0,413.0,9405.0,8.0,0.0,0.0,CH,0.0
3046,2020-07-12,559.0,417.0,9571.0,8.0,0.0,0.0,CH,0.0
3047,2020-07-13,588.0,423.0,9722.0,8.0,0.0,0.0,CH,0.0
3048,2020-07-14,600.0,446.0,9834.0,10.0,0.0,0.0,CH,0.0
3049,2020-07-15,619.0,459.0,10050.0,11.0,0.0,0.0,CH,0.0
3050,2020-07-16,635.0,476.0,10244.0,11.0,0.0,0.0,CH,0.0
3051,2020-07-17,660.0,480.0,10457.0,11.0,0.0,0.0,CH,0.0
3052,2020-07-18,691.0,485.0,10773.0,12.0,0.0,0.0,CH,0.0
3053,2020-07-19,717.0,488.0,10959.0,12.0,0.0,0.0,CH,0.0
3054,2020-07-20,737.0,518.0,11075.0,12.0,0.0,0.0,CH,0.0
3055,2020-07-21,751.0,518.0,11271.0,12.0,0.0,0.0,CH,0.0
3056,2020-07-22,780.0,526.0,11547.0,13.0,0.0,0.0,CH,0.0
3057,2020-07-23,800.0,531.0,11780.0,13.0,0.0,0.0,CH,0.0
3058,2020-07-24,823.0,535.0,12030.0,13.0,0.0,0.0,CH,0.0
3059,2020-07-25,852.0,555.0,12358.0,13.0,0.0,0.0,CH,0.0
3060,2020-07-26,887.0,572.0,12608.0,13.0,0.0,0.0,CH,0.0
3061,2020-07-27,910.0,575.0,12786.0,14.0,0.0,0.0,CH,0.0
3062,2020-07-28,934.0,599.0,13069.0,14.0,0.0,0.0,CH,0.0
3063,2020-07-29,978.0,611.0,13327.0,14.0,0.0,0.0,CH,0.0
3064,2020-07-30,1016.0,647.0,13683.0,14.0,0.0,0.0,CH,0.0
3065,2020-07-31,1051.0,667.0,13959.0,15.0,0.0,0.0,CH,0.0
3066,2020-08-01,1079.0,683.0,14239.0,18.0,0.0,0.0,CH,0.0
3067,2020-08-02,1117.0,698.0,14493.0,19.0,0.0,0.0,CH,0.0
3068,2020-08-03,1160.0,706.0,14778.0,19.0,0.0,0.0,CH,0.0
3069,2020-08-04,1206.0,715.0,15116.0,20.0,0.0,0.0,CH,0.0
3070,2020-08-05,1270.0,715.0,15611.0,20.0,0.0,0.0,CH,0.0
3071,2020-08-06,1327.0,777.0,16034.0,20.0,0.0,0.0,CH,0.0
3072,2020-08-07,1374.0,820.0,16596.0,23.0,0.0,0.0,CH,0.0
3073,2020-08-08,1426.0,872.0,17067.0,24.0,0.0,0.0,CH,0.0
3074,2020-08-09,1515.0,904.0,17510.0,25.0,0.0,0.0,CH,0.0
3075,2020-08-10,1595.0,1004.0,17928.0,25.0,0.0,0.0,CH,0.0
3076,2020-08-11,1670.0,1015.0,18625.0,26.0,0.0,0.0,CH,0.0
3077,2020-08-12,1751.0,1023.0,19141.0,27.0,0.0,0.0,CH,0.0
3078,2020-08-13,1842.0,1076.0,19593.0,28.0,0.0,0.0,CH,0.0
3079,2020-08-14,1928.0,1091.0,20060.0,28.0,0.0,0.0,CH,0.0
3080,2020-08-15,2009.0,1118.0,20520.0,28.0,0.0,0.0,CH,0.0
3081,2020-08-16,2102.0,1137.0,21060.0,29.0,0.0,0.0,CH,0.0
3082,2020-08-17,2216.0,1183.0,21563.0,30.0,0.0,0.0,CH,0.0
3083,2020-08-18,2305.0,1243.0,22198.0,30.0,0.0,0.0,CH,0.0
3084,2020-08-19,2396.0,1351.0,22730.0,31.0,0.0,0.0,CH,0.0
3085,2020-08-20,2515.0,1390.0,23374.0,31.0,0.0,0.0,CH,0.0
3086,2020-08-21,2631.0,1426.0,24064.0,33.0,0.0,0.0,CH,0.0
3087,2020-08-22,2776.0,1471.0,24693.0,33.0,0.0,0.0,CH,0.0
3088,2020-08-23,2918.0,1492.0,25203.0,37.0,0.0,0.0,CH,0.0
3089,2020-08-24,3035.0,1646.0,25645.0,37.0,0.0,0.0,CH,0.0
3090,2020-08-25,3209.0,1713.0,26348.0,40.0,0.0,0.0,CH,0.0
3091,2020-08-26,3376.0,1800.0,27076.0,41.0,0.0,0.0,CH,0.0
3092,2020-08-27,3564.0,1977.0,27567.0,43.0,0.0,0.0,CH,0.0
3093,2020-08-28,3724.0,2107.0,28337.0,45.0,0.0,0.0,CH,0.0
3094,2020-08-29,3985.0,2248.0,29118.0,45.0,0.0,0.0,CH,0.0
3095,2020-08-30,4155.0,2296.0,29864.0,52.0,0.0,0.0,CH,0.0
3096,2020-08-31,4346.0,2431.0,30377.0,56.0,0.0,0.0,CH,0.0
3097,2020-09-01,4550.0,2551.0,31268.0,57.0,0.0,0.0,CH,0.0
3098,2020-09-02,4789.0,2670.0,32134.0,59.0,0.0,0.0,CH,0.0
3099,2020-09-03,5065.0,2883.0,33007.0,63.0,0.0,0.0,CH,0.0
3100,2020-09-04,5268.0,3105.0,33572.0,68.0,0.0,0.0,CH,0.0
3101,2020-09-05,5502.0,3290.0,34369.0,69.0,0.0,0.0,CH,0.0
3102,2020-09-06,5763.0,3439.0,35288.0,71.0,0.0,0.0,CH,0.0
3103,2020-09-07,5995.0,3734.0,36079.0,74.0,0.0,0.0,CH,0.0
3104,2020-09-08,6372.0,3960.0,37070.0,75.0,0.0,0.0,CH,0.0
3105,2020-09-09,6704.0,4140.0,41440.0,77.0,0.0,0.0,CH,0.0
3106,2020-09-10,6987.0,4331.0,43701.0,80.0,0.0,0.0,CH,0.0
3107,2020-09-11,7292.0,4600.0,45336.0,83.0,0.0,0.0,CH,0.0
3108,2020-09-12,7542.0,4864.0,47306.0,89.0,0.0,0.0,CH,0.0
3109,2020-09-13,7991.0,5170.0,49451.0,90.0,0.0,0.0,CH,0.0
3110,2020-09-14,8245.0,5300.0,51718.0,95.0,0.0,0.0,CH,0.0
3111,2020-09-15,8592.0,5502.0,54371.0,96.0,0.0,0.0,CH,0.0
3112,2020-09-16,8958.0,5683.0,56490.0,101.0,0.0,0.0,CH,0.0
3113,2020-09-17,9246.0,6062.0,57679.0,106.0,0.0,0.0,CH,0.0
3114,2020-09-18,9506.0,6415.0,58937.0,110.0,0.0,0.0,CH,0.0
3115,2020-09-19,9796.0,6766.0,60311.0,116.0,0.0,0.0,CH,0.0
3116,2020-09-20,10082.0,7138.0,62834.0,120.0,0.0,0.0,CH,0.0
3117,2020-09-21,10298.0,7411.0,64625.0,123.0,0.0,0.0,CH,0.0
3118,2020-09-22,10546.0,7794.0,67020.0,127.0,0.0,0.0,CH,0.0
3119,2020-09-23,10726.0,8049.0,68270.0,137.0,0.0,0.0,CH,0.0
3120,2020-09-24,10968.0,8342.0,69528.0,144.0,0.0,0.0,CH,0.0
3121,2020-09-25,11212.0,8677.0,71009.0,145.0,0.0,0.0,CH,0.0
3122,2020-09-26,11380.0,8937.0,72652.0,145.0,0.0,0.0,CH,0.0
3123,2020-09-27,11553.0,9103.0,74415.0,147.0,0.0,0.0,CH,0.0
3124,2020-09-28,11678.0,9325.0,75896.0,153.0,0.0,0.0,CH,0.0
3125,2020-09-29,11816.0,9598.0,76721.0,158.0,0.0,0.0,CH,0.0
3126,2020-09-30,11938.0,9813.0,77489.0,162.0,0.0,0.0,CH,0.0
3127,2020-10-01,12057.0,10009.0,78390.0,164.0,0.0,0.0,CH,0.0
3128,2020-10-02,12212.0,10162.0,79351.0,169.0,0.0,0.0,CH,0.0
3129,2020-10-03,12360.0,10396.0,80300.0,172.0,0.0,0.0,CH,0.0
3130,2020-10-04,12445.0,10598.0,81066.0,174.0,0.0,0.0,CH,0.0
3131,2020-10-05,12578.0,10797.0,81671.0,177.0,0.0,0.0,CH,0.0
3132,2020-10-06,12707.0,11035.0,82586.0,180.0,0.0,0.0,CH,0.0
3133,2020-10-07,12820.0,11190.0,83413.0,182.0,0.0,0.0,CH,0.0
3134,2020-10-08,12922.0,11344.0,84167.0,186.0,0.0,0.0,CH,0.0
3135,2020-10-09,12985.0,11505.0,85187.0,188.0,0.0,0.0,CH,0.0
3136,2020-10-10,13081.0,11662.0,86201.0,190.0,0.0,0.0,CH,0.0
3137,2020-10-11,13166.0,11787.0,87485.0,191.0,0.0,0.0,CH,0.0
3138,2020-10-12,13260.0,11898.0,88819.0,192.0,0.0,0.0,CH,0.0
3139,2020-10-13,13331.0,12007.0,89969.0,197.0,0.0,0.0,CH,0.0
3140,2020-10-14,13403.0,12119.0,91177.0,199.0,0.0,0.0,CH,0.0
3141,2020-10-15,13477.0,12232.0,92198.0,201.0,0.0,0.0,CH,0.0
3142,2020-10-16,13532.0,12352.0,93420.0,206.0,0.0,0.0,CH,0.0
3143,2020-10-17,13582.0,12460.0,94462.0,207.0,0.0,0.0,CH,0.0
3144,2020-10-18,13646.0,12554.0,95022.0,208.0,0.0,0.0,CH,0.0
3145,2020-10-19,13686.0,12617.0,95776.0,208.0,0.0,0.0,CH,0.0
3146,2020-10-20,13743.0,12724.0,96707.0,209.0,0.0,0.0,CH,0.0
3147,2020-10-21,13797.0,12842.0,97841.0,209.0,0.0,0.0,CH,0.0
3148,2020-10-22,13848.0,12924.0,98981.0,212.0,0.0,0.0,CH,0.0
3149,2020-10-23,13920.0,13009.0,100045.0,214.0,0.0,0.0,CH,0.0
3150,2020-10-24,13977.0,13087.0,100797.0,216.0,0.0,0.0,CH,0.0
3151,2020-10-25,14038.0,13167.0,101219.0,218.0,0.0,0.0,CH,0.0
3152,2020-10-26,14085.0,13230.0,101778.0,222.0,0.0,0.0,CH,0.0
3153,2020-10-27,14152.0,13279.0,102933.0,223.0,0.0,0.0,CH,0.0
3154,2020-10-28,14212.0,13359.0,104136.0,224.0,0.0,0.0,CH,0.0
3155,2020-10-29,14292.0,13402.0,105409.0,225.0,0.0,0.0,CH,0.0
3156,2020-10-30,14351.0,13469.0,106090.0,225.0,0.0,0.0,CH,0.0
