,date,confirmed,deceased,recovered,tested,vaccinated,vaccinated1,vaccinated2,state
8221,2021-09-26,78.0,0.0,54.0,309744.0,0.0,770086.0,434886.0,JH
8222,2021-09-27,73.0,0.0,49.0,311013.0,0.0,734441.0,421889.0,JH
8223,2021-09-28,70.0,2.0,57.0,328463.0,0.0,686719.0,400963.0,JH
8224,2021-09-29,69.0,2.0,52.0,336971.0,0.0,607765.0,368614.0,JH
8225,2021-09-30,64.0,2.0,44.0,332207.0,0.0,568077.0,350048.0,JH
8226,2021-10-01,64.0,2.0,47.0,332789.0,0.0,523895.0,346753.0,JH
8227,2021-10-02,66.0,2.0,49.0,326781.0,0.0,488040.0,340099.0,JH
8228,2021-10-03,70.0,2.0,50.0,322695.0,0.0,466394.0,334224.0,JH
8229,2021-10-04,74.0,2.0,61.0,280899.0,0.0,460776.0,340384.0,JH
8230,2021-10-05,71.0,0.0,63.0,308112.0,0.0,456361.0,346742.0,JH
8231,2021-10-06,72.0,0.0,67.0,303928.0,0.0,474829.0,361217.0,JH
8232,2021-10-07,88.0,0.0,70.0,294883.0,0.0,471940.0,360715.0,JH
8233,2021-10-08,96.0,0.0,71.0,281408.0,0.0,464180.0,349696.0,JH
8234,2021-10-09,88.0,0.0,77.0,287673.0,0.0,456885.0,340043.0,JH
8235,2021-10-10,88.0,0.0,78.0,287182.0,0.0,443228.0,332483.0,JH
8236,2021-10-11,93.0,0.0,70.0,327268.0,0.0,415661.0,312387.0,JH
8237,2021-10-12,101.0,0.0,65.0,281998.0,0.0,374695.0,290911.0,JH
8238,2021-10-13,108.0,0.0,65.0,276354.0,0.0,314893.0,253619.0,JH
8239,2021-10-14,92.0,0.0,63.0,269655.0,0.0,269783.0,221432.0,JH
8240,2021-10-15,81.0,0.0,63.0,257210.0,0.0,199658.0,172325.0,JH
8241,2021-10-16,80.0,0.0,65.0,233466.0,0.0,169392.0,158479.0,JH
8242,2021-10-17,78.0,0.0,64.0,228926.0,0.0,149156.0,156697.0,JH
8243,2021-10-18,79.0,0.0,67.0,220450.0,0.0,136967.0,170648.0,JH
8244,2021-10-19,80.0,0.0,72.0,220185.0,0.0,152286.0,204226.0,JH
8245,2021-10-20,91.0,0.0,75.0,184566.0,0.0,183518.0,251276.0,JH
8246,2021-10-21,120.0,0.0,84.0,154900.0,0.0,215284.0,297639.0,JH
8247,2021-10-22,147.0,0.0,94.0,127138.0,0.0,255119.0,357457.0,JH
8248,2021-10-23,169.0,0.0,90.0,101504.0,0.0,276143.0,385320.0,JH
8249,2021-10-24,197.0,0.0,95.0,69505.0,0.0,280584.0,404167.0,JH
8250,2021-10-25,215.0,0.0,145.0,37895.0,0.0,281176.0,414666.0,JH
8251,2021-10-26,216.0,0.0,154.0,0.0,0.0,281955.0,421850.0,JH
8252,2021-10-27,219.0,0.0,199.0,0.0,0.0,282795.0,427060.0,JH
8253,2021-10-28,194.0,2.0,204.0,0.0,0.0,282272.0,432655.0,JH
8254,2021-10-29,174.0,3.0,261.0,393944.0,0.0,286657.0,432215.0,JH
8255,2021-10-30,162.0,3.0,255.0,433341.0,0.0,289376.0,430963.0,JH
8256,2021-10-31,137.0,3.0,250.0,464579.0,0.0,299587.0,428313.0,JH
8257,2020-03-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,JK
8258,2020-03-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,JK
8259,2020-03-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,JK
8260,2020-03-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,JK
8261,2020-03-13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,JK
8262,2020-03-14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,JK
8263,2020-03-15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,JK
8264,2020-03-16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,JK
8265,2020-03-17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,JK
8266,2020-03-18,3.0,0.0,0.0,0.0,0.0,0.0,0.0,JK
8267,2020-03-19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,JK
8268,2020-03-20,2.0,0.0,0.0,0.0,0.0,0.0,0.0,JK
8269,2020-03-21,2.0,0.0,0.0,0.0,0.0,0.0,0.0,JK
8270,2020-03-22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,JK
8271,2020-03-23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,JK
8272,2020-03-24,3.0,0.0,0.0,0.0,0.0,0.0,0.0,JK
8273,2020-03-25,7.0,0.0,0.0,0.0,0.0,0.0,0.0,JK
8274,2020-03-26,10.0,0.0,0.0,0.0,0.0,0.0,0.0,JK
8275,2020-03-27,16.0,0.0,0.0,0.0,0.0,0.0,0.0,JK
8276,2020-03-28,29.0,0.0,0.0,0.0,0.0,0.0,0.0,JK
8277,2020-03-29,34.0,1.0,1.0,0.0,0.0,0.0,0.0,JK
8278,2020-03-30,45.0,1.0,1.0,0.0,0.0,0.0,0.0,JK
8279,2020-03-31,49.0,2.0,1.0,0.0,0.0,0.0,0.0,JK
8280,2020-04-01,51.0,2.0,2.0,0.0,0.0,0.0,0.0,JK
8281,2020-04-02,56.0,2.0,3.0,0.0,0.0,0.0,0.0,JK
8282,2020-04-03,55.0,2.0,3.0,0.0,0.0,0.0,0.0,JK
8283,2020-04-04,59.0,2.0,3.0,0.0,0.0,0.0,0.0,JK
8284,2020-04-05,68.0,1.0,3.0,0.0,0.0,0.0,0.0,JK
8285,2020-04-06,60.0,1.0,3.0,0.0,0.0,0.0,0.0,JK
8286,2020-04-07,70.0,1.0,3.0,0.0,0.0,0.0,0.0,JK
8287,2020-04-08,96.0,1.0,4.0,0.0,0.0,0.0,0.0,JK
8288,2020-04-09,114.0,2.0,3.0,0.0,0.0,0.0,0.0,JK
8289,2020-04-10,132.0,2.0,3.0,2961.0,0.0,0.0,0.0,JK
8290,2020-04-11,132.0,2.0,3.0,3206.0,0.0,0.0,0.0,JK
8291,2020-04-12,139.0,2.0,2.0,3600.0,0.0,0.0,0.0,JK
8292,2020-04-13,161.0,2.0,12.0,4065.0,0.0,0.0,0.0,JK
8293,2020-04-14,153.0,1.0,26.0,4619.0,0.0,0.0,0.0,JK
8294,2020-04-15,142.0,1.0,30.0,5171.0,0.0,0.0,0.0,JK
8295,2020-04-16,130.0,0.0,32.0,5680.0,0.0,0.0,0.0,JK
8296,2020-04-17,121.0,1.0,36.0,3477.0,0.0,0.0,0.0,JK
8297,2020-04-18,117.0,1.0,45.0,3731.0,0.0,0.0,0.0,JK
8298,2020-04-19,109.0,1.0,50.0,4295.0,0.0,0.0,0.0,JK
8299,2020-04-20,98.0,1.0,55.0,4547.0,0.0,0.0,0.0,JK
8300,2020-04-21,102.0,1.0,51.0,4601.0,0.0,0.0,0.0,JK
8301,2020-04-22,107.0,1.0,56.0,4868.0,0.0,0.0,0.0,JK
8302,2020-04-23,120.0,1.0,54.0,5297.0,0.0,0.0,0.0,JK
8303,2020-04-24,126.0,0.0,67.0,5326.0,0.0,0.0,0.0,JK
8304,2020-04-25,153.0,1.0,61.0,5898.0,0.0,0.0,0.0,JK
8305,2020-04-26,169.0,1.0,81.0,6064.0,0.0,0.0,0.0,JK
8306,2020-04-27,178.0,2.0,93.0,6376.0,0.0,0.0,0.0,JK
8307,2020-04-28,185.0,3.0,95.0,7399.0,0.0,0.0,0.0,JK
8308,2020-04-29,174.0,3.0,100.0,8411.0,0.0,0.0,0.0,JK
8309,2020-04-30,180.0,3.0,124.0,8769.0,0.0,0.0,0.0,JK
8310,2020-05-01,185.0,3.0,138.0,9931.0,0.0,0.0,0.0,JK
8311,2020-05-02,172.0,2.0,142.0,10571.0,0.0,0.0,0.0,JK
8312,2020-05-03,178.0,2.0,150.0,12079.0,0.0,0.0,0.0,JK
8313,2020-05-04,180.0,1.0,139.0,13211.0,0.0,0.0,0.0,JK
8314,2020-05-05,176.0,0.0,144.0,14693.0,0.0,0.0,0.0,JK
8315,2020-05-06,194.0,0.0,130.0,15827.0,0.0,0.0,0.0,JK
8316,2020-05-07,179.0,1.0,119.0,17960.0,0.0,0.0,0.0,JK
8317,2020-05-08,184.0,1.0,117.0,20732.0,0.0,0.0,0.0,JK
8318,2020-05-09,170.0,1.0,114.0,21347.0,0.0,0.0,0.0,JK
8319,2020-05-10,160.0,1.0,96.0,21042.0,0.0,0.0,0.0,JK
8320,2020-05-11,153.0,2.0,124.0,23135.0,0.0,0.0,0.0,JK
8321,2020-05-12,193.0,2.0,135.0,22414.0,0.0,0.0,0.0,JK
8322,2020-05-13,196.0,3.0,144.0,22834.0,0.0,0.0,0.0,JK
8323,2020-05-14,190.0,2.0,150.0,25809.0,0.0,0.0,0.0,JK
8324,2020-05-15,190.0,2.0,149.0,27879.0,0.0,0.0,0.0,JK
8325,2020-05-16,285.0,3.0,174.0,31438.0,0.0,0.0,0.0,JK
8326,2020-05-17,322.0,4.0,192.0,33854.0,0.0,0.0,0.0,JK
8327,2020-05-18,410.0,5.0,182.0,37267.0,0.0,0.0,0.0,JK
8328,2020-05-19,383.0,7.0,192.0,43100.0,0.0,0.0,0.0,JK
8329,2020-05-20,419.0,7.0,212.0,44839.0,0.0,0.0,0.0,JK
8330,2020-05-21,466.0,9.0,199.0,43593.0,0.0,0.0,0.0,JK
8331,2020-05-22,476.0,9.0,207.0,44553.0,0.0,0.0,0.0,JK
8332,2020-05-23,448.0,9.0,232.0,47883.0,0.0,0.0,0.0,JK
8333,2020-05-24,438.0,8.0,234.0,49499.0,0.0,0.0,0.0,JK
8334,2020-05-25,379.0,8.0,200.0,45587.0,0.0,0.0,0.0,JK
8335,2020-05-26,442.0,7.0,186.0,44136.0,0.0,0.0,0.0,JK
8336,2020-05-27,531.0,8.0,176.0,43212.0,0.0,0.0,0.0,JK
8337,2020-05-28,587.0,7.0,175.0,46414.0,0.0,0.0,0.0,JK
8338,2020-05-29,675.0,8.0,155.0,43870.0,0.0,0.0,0.0,JK
8339,2020-05-30,772.0,7.0,134.0,40507.0,0.0,0.0,0.0,JK
8340,2020-05-31,825.0,7.0,118.0,40612.0,0.0,0.0,0.0,JK
8341,2020-06-01,933.0,8.0,137.0,42121.0,0.0,0.0,0.0,JK
8342,2020-06-02,959.0,9.0,120.0,42105.0,0.0,0.0,0.0,JK
8343,2020-06-03,936.0,8.0,153.0,44202.0,0.0,0.0,0.0,JK
8344,2020-06-04,1106.0,8.0,189.0,42155.0,0.0,0.0,0.0,JK
8345,2020-06-05,1160.0,8.0,211.0,43528.0,0.0,0.0,0.0,JK
8346,2020-06-06,1126.0,11.0,218.0,47299.0,0.0,0.0,0.0,JK
8347,2020-06-07,1641.0,13.0,289.0,47436.0,0.0,0.0,0.0,JK
8348,2020-06-08,1684.0,14.0,378.0,51597.0,0.0,0.0,0.0,JK
8349,2020-06-09,1628.0,15.0,553.0,52749.0,0.0,0.0,0.0,JK
8350,2020-06-10,1650.0,17.0,664.0,52527.0,0.0,0.0,0.0,JK
8351,2020-06-11,1432.0,17.0,772.0,51590.0,0.0,0.0,0.0,JK
8352,2020-06-12,1406.0,17.0,1000.0,51802.0,0.0,0.0,0.0,JK
8353,2020-06-13,1411.0,16.0,1143.0,48218.0,0.0,0.0,0.0,JK
8354,2020-06-14,954.0,18.0,1173.0,47682.0,0.0,0.0,0.0,JK
8355,2020-06-15,935.0,17.0,1280.0,43510.0,0.0,0.0,0.0,JK
8356,2020-06-16,952.0,15.0,1275.0,40358.0,0.0,0.0,0.0,JK
8357,2020-06-17,899.0,13.0,1243.0,40377.0,0.0,0.0,0.0,JK
8358,2020-06-18,981.0,19.0,1324.0,41760.0,0.0,0.0,0.0,JK
8359,2020-06-19,950.0,22.0,1108.0,41143.0,0.0,0.0,0.0,JK
8360,2020-06-20,956.0,26.0,1067.0,41111.0,0.0,0.0,0.0,JK
8361,2020-06-21,915.0,23.0,993.0,41475.0,0.0,0.0,0.0,JK
8362,2020-06-22,868.0,23.0,927.0,42271.0,0.0,0.0,0.0,JK
8363,2020-06-23,938.0,24.0,861.0,43490.0,0.0,0.0,0.0,JK
8364,2020-06-24,1016.0,24.0,904.0,44162.0,0.0,0.0,0.0,JK
8365,2020-06-25,994.0,19.0,823.0,43418.0,0.0,0.0,0.0,JK
8366,2020-06-26,1082.0,16.0,886.0,43701.0,0.0,0.0,0.0,JK
8367,2020-06-27,1132.0,12.0,889.0,44217.0,0.0,0.0,0.0,JK
8368,2020-06-28,1137.0,12.0,934.0,44227.0,0.0,0.0,0.0,JK
8369,2020-06-29,1149.0,10.0,1054.0,44843.0,0.0,0.0,0.0,JK
8370,2020-06-30,1261.0,14.0,1080.0,45394.0,0.0,0.0,0.0,JK
8371,2020-07-01,1273.0,17.0,1038.0,45056.0,0.0,0.0,0.0,JK
8372,2020-07-02,1300.0,25.0,1007.0,45516.0,0.0,0.0,0.0,JK
8373,2020-07-03,1257.0,28.0,995.0,46598.0,0.0,0.0,0.0,JK
8374,2020-07-04,1280.0,34.0,918.0,47493.0,0.0,0.0,0.0,JK
8375,2020-07-05,1336.0,38.0,939.0,47520.0,0.0,0.0,0.0,JK
8376,2020-07-06,1438.0,43.0,733.0,47682.0,0.0,0.0,0.0,JK
8377,2020-07-07,1434.0,42.0,677.0,48300.0,0.0,0.0,0.0,JK
8378,2020-07-08,1566.0,44.0,711.0,50085.0,0.0,0.0,0.0,JK
8379,2020-07-09,1652.0,39.0,721.0,51826.0,0.0,0.0,0.0,JK
8380,2020-07-10,1869.0,40.0,711.0,52427.0,0.0,0.0,0.0,JK
8381,2020-07-11,1910.0,42.0,752.0,52250.0,0.0,0.0,0.0,JK
8382,2020-07-12,2084.0,47.0,724.0,53070.0,0.0,0.0,0.0,JK
8383,2020-07-13,2152.0,49.0,777.0,53491.0,0.0,0.0,0.0,JK
8384,2020-07-14,2242.0,52.0,824.0,52975.0,0.0,0.0,0.0,JK
8385,2020-07-15,2405.0,57.0,770.0,52578.0,0.0,0.0,0.0,JK
8386,2020-07-16,2655.0,68.0,751.0,51665.0,0.0,0.0,0.0,JK
8387,2020-07-17,2869.0,72.0,772.0,51454.0,0.0,0.0,0.0,JK
8388,2020-07-18,3042.0,67.0,1270.0,52838.0,0.0,0.0,0.0,JK
8389,2020-07-19,3386.0,65.0,1832.0,55223.0,0.0,0.0,0.0,JK
8390,2020-07-20,3823.0,67.0,2179.0,58326.0,0.0,0.0,0.0,JK
8391,2020-07-21,4085.0,68.0,2232.0,62613.0,0.0,0.0,0.0,JK
8392,2020-07-22,4045.0,67.0,2270.0,63742.0,0.0,0.0,0.0,JK
8393,2020-07-23,4273.0,60.0,2263.0,67425.0,0.0,0.0,0.0,JK
8394,2020-07-24,4025.0,65.0,2659.0,70017.0,0.0,0.0,0.0,JK
8395,2020-07-25,4107.0,69.0,2352.0,72501.0,0.0,0.0,0.0,JK
8396,2020-07-26,4021.0,68.0,2117.0,74029.0,0.0,0.0,0.0,JK
8397,2020-07-27,3740.0,67.0,2128.0,74453.0,0.0,0.0,0.0,JK
8398,2020-07-28,3621.0,70.0,2430.0,74782.0,0.0,0.0,0.0,JK
8399,2020-07-29,3708.0,75.0,2715.0,77489.0,0.0,0.0,0.0,JK
8400,2020-07-30,3440.0,83.0,3133.0,78510.0,0.0,0.0,0.0,JK
8401,2020-07-31,3577.0,81.0,3000.0,78116.0,0.0,0.0,0.0,JK
8402,2020-08-01,3667.0,83.0,3354.0,76763.0,0.0,0.0,0.0,JK
8403,2020-08-02,3496.0,84.0,3199.0,72410.0,0.0,0.0,0.0,JK
8404,2020-08-03,3616.0,86.0,3630.0,70459.0,0.0,0.0,0.0,JK
8405,2020-08-04,3517.0,84.0,3971.0,67685.0,0.0,0.0,0.0,JK
8406,2020-08-05,3536.0,78.0,3922.0,64035.0,0.0,0.0,0.0,JK
8407,2020-08-06,3585.0,71.0,3866.0,59421.0,0.0,0.0,0.0,JK
8408,2020-08-07,3568.0,72.0,4001.0,58105.0,0.0,0.0,0.0,JK
8409,2020-08-08,3418.0,71.0,3796.0,59509.0,0.0,0.0,0.0,JK
8410,2020-08-09,3481.0,76.0,3876.0,62993.0,0.0,0.0,0.0,JK
8411,2020-08-10,3361.0,71.0,3343.0,62601.0,0.0,0.0,0.0,JK
8412,2020-08-11,3535.0,73.0,3123.0,66790.0,0.0,0.0,0.0,JK
8413,2020-08-12,3458.0,72.0,3279.0,71432.0,0.0,0.0,0.0,JK
8414,2020-08-13,3495.0,73.0,3594.0,76403.0,0.0,0.0,0.0,JK
8415,2020-08-14,3562.0,71.0,3724.0,79713.0,0.0,0.0,0.0,JK
8416,2020-08-15,3631.0,68.0,4009.0,78695.0,0.0,0.0,0.0,JK
8417,2020-08-16,3573.0,70.0,3940.0,76427.0,0.0,0.0,0.0,JK
8418,2020-08-17,3525.0,70.0,3921.0,75787.0,0.0,0.0,0.0,JK
8419,2020-08-18,3395.0,71.0,3907.0,72964.0,0.0,0.0,0.0,JK
8420,2020-08-19,3621.0,74.0,3974.0,71727.0,0.0,0.0,0.0,JK
8421,2020-08-20,3768.0,69.0,3923.0,70192.0,0.0,0.0,0.0,JK
8422,2020-08-21,3882.0,73.0,3863.0,69308.0,0.0,0.0,0.0,JK
8423,2020-08-22,3960.0,81.0,3722.0,70516.0,0.0,0.0,0.0,JK
8424,2020-08-23,4177.0,75.0,3889.0,75057.0,0.0,0.0,0.0,JK
8425,2020-08-24,4183.0,76.0,3909.0,76507.0,0.0,0.0,0.0,JK
8426,2020-08-25,4450.0,77.0,3708.0,76960.0,0.0,0.0,0.0,JK
8427,2020-08-26,4446.0,85.0,3696.0,80103.0,0.0,0.0,0.0,JK
8428,2020-08-27,4418.0,93.0,3496.0,81823.0,0.0,0.0,0.0,JK
8429,2020-08-28,4460.0,85.0,3567.0,85092.0,0.0,0.0,0.0,JK
8430,2020-08-29,4396.0,77.0,3622.0,87990.0,0.0,0.0,0.0,JK
8431,2020-08-30,4516.0,77.0,3678.0,88139.0,0.0,0.0,0.0,JK
8432,2020-08-31,4623.0,79.0,3810.0,88576.0,0.0,0.0,0.0,JK
8433,2020-09-01,4447.0,79.0,3890.0,90755.0,0.0,0.0,0.0,JK
8434,2020-09-02,4384.0,75.0,3886.0,93804.0,0.0,0.0,0.0,JK
8435,2020-09-03,4808.0,72.0,4038.0,97666.0,0.0,0.0,0.0,JK
8436,2020-09-04,5159.0,77.0,4063.0,101583.0,0.0,0.0,0.0,JK
8437,2020-09-05,5864.0,85.0,3904.0,107845.0,0.0,0.0,0.0,JK
8438,2020-09-06,6394.0,90.0,3817.0,118265.0,0.0,0.0,0.0,JK
8439,2020-09-07,6872.0,98.0,3745.0,122240.0,0.0,0.0,0.0,JK
8440,2020-09-08,7702.0,98.0,3767.0,128524.0,0.0,0.0,0.0,JK
8441,2020-09-09,8678.0,100.0,3792.0,134595.0,0.0,0.0,0.0,JK
8442,2020-09-10,9191.0,102.0,3456.0,139671.0,0.0,0.0,0.0,JK
8443,2020-09-11,9722.0,99.0,3254.0,146457.0,0.0,0.0,0.0,JK
8444,2020-09-12,10169.0,94.0,3361.0,151973.0,0.0,0.0,0.0,JK
8445,2020-09-13,10539.0,94.0,3410.0,156700.0,0.0,0.0,0.0,JK
8446,2020-09-14,10755.0,94.0,3621.0,159843.0,0.0,0.0,0.0,JK
8447,2020-09-15,10729.0,99.0,3811.0,162904.0,0.0,0.0,0.0,JK
8448,2020-09-16,10702.0,100.0,3938.0,166253.0,0.0,0.0,0.0,JK
8449,2020-09-17,10577.0,106.0,4306.0,167677.0,0.0,0.0,0.0,JK
8450,2020-09-18,10329.0,112.0,4616.0,167977.0,0.0,0.0,0.0,JK
8451,2020-09-19,10123.0,123.0,4980.0,165903.0,0.0,0.0,0.0,JK
8452,2020-09-20,9894.0,123.0,5220.0,165031.0,0.0,0.0,0.0,JK
8453,2020-09-21,9701.0,129.0,5734.0,166869.0,0.0,0.0,0.0,JK
8454,2020-09-22,9607.0,128.0,6672.0,166099.0,0.0,0.0,0.0,JK
8455,2020-09-23,9266.0,130.0,8721.0,167236.0,0.0,0.0,0.0,JK
8456,2020-09-24,8903.0,133.0,9558.0,167722.0,0.0,0.0,0.0,JK
8457,2020-09-25,8791.0,139.0,10252.0,167474.0,0.0,0.0,0.0,JK
8458,2020-09-26,8516.0,138.0,11229.0,169582.0,0.0,0.0,0.0,JK
8459,2020-09-27,8200.0,131.0,11902.0,166580.0,0.0,0.0,0.0,JK
8460,2020-09-28,7988.0,122.0,12152.0,166242.0,0.0,0.0,0.0,JK
8461,2020-09-29,7834.0,122.0,11783.0,164197.0,0.0,0.0,0.0,JK
8462,2020-09-30,7560.0,119.0,10342.0,158210.0,0.0,0.0,0.0,JK
8463,2020-10-01,7549.0,114.0,10473.0,155760.0,0.0,0.0,0.0,JK
8464,2020-10-02,7421.0,107.0,10395.0,154363.0,0.0,0.0,0.0,JK
8465,2020-10-03,7179.0,106.0,9857.0,146525.0,0.0,0.0,0.0,JK
8466,2020-10-04,6916.0,110.0,9545.0,144194.0,0.0,0.0,0.0,JK
8467,2020-10-05,6724.0,106.0,9523.0,141731.0,0.0,0.0,0.0,JK
8468,2020-10-06,6381.0,104.0,9979.0,140694.0,0.0,0.0,0.0,JK
8469,2020-10-07,6027.0,101.0,10812.0,139017.0,0.0,0.0,0.0,JK
8470,2020-10-08,5630.0,93.0,10468.0,136818.0,0.0,0.0,0.0,JK
8471,2020-10-09,5176.0,94.0,10027.0,132665.0,0.0,0.0,0.0,JK
8472,2020-10-10,4836.0,82.0,9604.0,132944.0,0.0,0.0,0.0,JK
8473,2020-10-11,4527.0,80.0,9441.0,132262.0,0.0,0.0,0.0,JK
8474,2020-10-12,4293.0,81.0,8916.0,131149.0,0.0,0.0,0.0,JK
8475,2020-10-13,4232.0,72.0,8006.0,133962.0,0.0,0.0,0.0,JK
8476,2020-10-14,4312.0,70.0,6634.0,141092.0,0.0,0.0,0.0,JK
8477,2020-10-15,4264.0,67.0,6621.0,148586.0,0.0,0.0,0.0,JK
8478,2020-10-16,4325.0,60.0,6500.0,152598.0,0.0,0.0,0.0,JK
8479,2020-10-17,4300.0,59.0,6333.0,159873.0,0.0,0.0,0.0,JK
8480,2020-10-18,4309.0,57.0,6041.0,164348.0,0.0,0.0,0.0,JK
8481,2020-10-19,4338.0,55.0,5961.0,168808.0,0.0,0.0,0.0,JK
8482,2020-10-20,4250.0,57.0,5935.0,173369.0,0.0,0.0,0.0,JK
8483,2020-10-21,4173.0,50.0,5774.0,172817.0,0.0,0.0,0.0,JK
8484,2020-10-22,4109.0,54.0,5161.0,171634.0,0.0,0.0,0.0,JK
8485,2020-10-23,3998.0,58.0,5007.0,172940.0,0.0,0.0,0.0,JK
8486,2020-10-24,3965.0,58.0,4931.0,174903.0,0.0,0.0,0.0,JK
8487,2020-10-25,3919.0,59.0,4972.0,171569.0,0.0,0.0,0.0,JK
8488,2020-10-26,3856.0,56.0,4818.0,170998.0,0.0,0.0,0.0,JK
8489,2020-10-27,3719.0,54.0,4799.0,166014.0,0.0,0.0,0.0,JK
8490,2020-10-28,3631.0,53.0,4690.0,162970.0,0.0,0.0,0.0,JK
8491,2020-10-29,3598.0,54.0,4568.0,160976.0,0.0,0.0,0.0,JK
8492,2020-10-30,3578.0,47.0,4538.0,158798.0,0.0,0.0,0.0,JK
8493,2020-10-31,3456.0,48.0,4669.0,150425.0,0.0,0.0,0.0,JK
8494,2020-11-01,3464.0,44.0,4659.0,148729.0,0.0,0.0,0.0,JK
8495,2020-11-02,3485.0,46.0,4655.0,149251.0,0.0,0.0,0.0,JK
8496,2020-11-03,3511.0,51.0,4482.0,152096.0,0.0,0.0,0.0,JK
8497,2020-11-04,3487.0,56.0,4472.0,152394.0,0.0,0.0,0.0,JK
8498,2020-11-05,3460.0,51.0,4535.0,152512.0,0.0,0.0,0.0,JK
8499,2020-11-06,3475.0,52.0,4513.0,154608.0,0.0,0.0,0.0,JK
8500,2020-11-07,3552.0,50.0,4337.0,157325.0,0.0,0.0,0.0,JK
8501,2020-11-08,3567.0,51.0,4164.0,161830.0,0.0,0.0,0.0,JK
8502,2020-11-09,3642.0,52.0,4105.0,162292.0,0.0,0.0,0.0,JK
8503,2020-11-10,3656.0,47.0,4162.0,163045.0,0.0,0.0,0.0,JK
8504,2020-11-11,3651.0,47.0,4059.0,160881.0,0.0,0.0,0.0,JK
8505,2020-11-12,3744.0,49.0,3919.0,164307.0,0.0,0.0,0.0,JK
8506,2020-11-13,3789.0,51.0,3838.0,164275.0,0.0,0.0,0.0,JK
8507,2020-11-14,3822.0,52.0,3626.0,167018.0,0.0,0.0,0.0,JK
8508,2020-11-15,3727.0,56.0,3661.0,159734.0,0.0,0.0,0.0,JK
8509,2020-11-16,3657.0,55.0,3579.0,155156.0,0.0,0.0,0.0,JK
8510,2020-11-17,3737.0,55.0,3512.0,147985.0,0.0,0.0,0.0,JK
8511,2020-11-18,3804.0,55.0,3659.0,149972.0,0.0,0.0,0.0,JK
8512,2020-11-19,3747.0,52.0,3713.0,151063.0,0.0,0.0,0.0,JK
8513,2020-11-20,3782.0,48.0,3701.0,153081.0,0.0,0.0,0.0,JK
8514,2020-11-21,3825.0,44.0,3789.0,154947.0,0.0,0.0,0.0,JK
8515,2020-11-22,3929.0,40.0,3877.0,164434.0,0.0,0.0,0.0,JK
8516,2020-11-23,3890.0,44.0,4003.0,170864.0,0.0,0.0,0.0,JK
8517,2020-11-24,3749.0,47.0,3930.0,178975.0,0.0,0.0,0.0,JK
8518,2020-11-25,3664.0,50.0,3920.0,183390.0,0.0,0.0,0.0,JK
8519,2020-11-26,3591.0,50.0,3826.0,183208.0,0.0,0.0,0.0,JK
8520,2020-11-27,3495.0,54.0,3883.0,183750.0,0.0,0.0,0.0,JK
8521,2020-11-28,3399.0,56.0,3951.0,186428.0,0.0,0.0,0.0,JK
8522,2020-11-29,3306.0,56.0,3863.0,185259.0,0.0,0.0,0.0,JK
8523,2020-11-30,3325.0,53.0,3738.0,183022.0,0.0,0.0,0.0,JK
8524,2020-12-01,3348.0,51.0,3746.0,180493.0,0.0,0.0,0.0,JK
8525,2020-12-02,3311.0,45.0,3579.0,178831.0,0.0,0.0,0.0,JK
8526,2020-12-03,3406.0,50.0,3527.0,181317.0,0.0,0.0,0.0,JK
8527,2020-12-04,3385.0,54.0,3578.0,180958.0,0.0,0.0,0.0,JK
8528,2020-12-05,3374.0,62.0,3415.0,179222.0,0.0,0.0,0.0,JK
8529,2020-12-06,3434.0,61.0,3290.0,178979.0,0.0,0.0,0.0,JK
8530,2020-12-07,3344.0,61.0,3193.0,180006.0,0.0,0.0,0.0,JK
8531,2020-12-08,3360.0,59.0,3214.0,181636.0,0.0,0.0,0.0,JK
8532,2020-12-09,3277.0,59.0,3153.0,179695.0,0.0,0.0,0.0,JK
8533,2020-12-10,3061.0,57.0,3260.0,175374.0,0.0,0.0,0.0,JK
8534,2020-12-11,2951.0,56.0,3035.0,172748.0,0.0,0.0,0.0,JK
8535,2020-12-12,2869.0,51.0,2996.0,170762.0,0.0,0.0,0.0,JK
8536,2020-12-13,2720.0,53.0,3135.0,170524.0,0.0,0.0,0.0,JK
8537,2020-12-14,2686.0,47.0,3136.0,171508.0,0.0,0.0,0.0,JK
8538,2020-12-15,2562.0,51.0,3072.0,171951.0,0.0,0.0,0.0,JK
8539,2020-12-16,2525.0,50.0,3145.0,176591.0,0.0,0.0,0.0,JK
8540,2020-12-17,2544.0,51.0,3014.0,179216.0,0.0,0.0,0.0,JK
8541,2020-12-18,2498.0,47.0,3056.0,181129.0,0.0,0.0,0.0,JK
8542,2020-12-19,2380.0,44.0,3091.0,183541.0,0.0,0.0,0.0,JK
